Unnamed: 0,trialNumber,runNumber,visualSet,audioSet,visual,audio,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,startTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,feedbackOnsetTime,feedbackOffsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,participantID,stimulusPair
106,47,2,1,0,1,2,0.5,1,1,1,1,263.3479873,264.0597411,265.8817539,265.8816751,1.82193400000006,267.9984014,269.012693,3.5,0.765957446808511,0.234042553191489,36,12,0,"(1, 2)"
107,48,2,1,0,2,0,0.35,0,0,1,1,269.0190595,269.7282141,271.693541,271.6934623,1.96524819999991,273.8102387,274.825469,3.5,0.770833333333333,0.229166666666667,37,12,0,"(2, 0)"
108,49,2,1,0,1,2,0.5,1,1,1,0,274.8328594,275.5102498,277.0955977,276.614899,1.10464920000004,279.2100837,280.2331537,3.5,0.775510204081633,0.224489795918367,38,12,0,"(1, 2)"
109,50,2,1,0,2,0,0.35,0,0,1,1,280.2390847,280.9442086,282.4159323,282.415852,1.47164339999995,284.5492843,285.5723968,3.5,0.78,0.22,39,12,0,"(2, 0)"
110,51,2,1,0,2,2,0.15,0,0,1,1,285.5871475,286.302729,288.2150752,288.2148891,1.91216010000016,290.3317141,291.346096,3.5,0.784313725490196,0.215686274509804,40,12,0,"(2, 2)"
111,52,2,1,0,2,1,0.5,1,1,1,1,291.3525742,292.0571387,293.650843,292.9986569,0.941518200000019,295.7583648,296.7910284,3.5,0.788461538461538,0.211538461538462,41,12,0,"(2, 1)"
112,53,2,1,0,1,1,0.35,0,0,1,1,296.7975228,297.5438688,299.48747,299.4873915,1.9435226999999,301.6042874,302.6186744,3.5,0.792452830188679,0.207547169811321,42,12,0,"(1, 1)"
113,54,2,1,0,2,0,0.35,0,0,1,1,302.6258926,303.3332059,304.935998,304.9359225,1.60271659999989,307.052636,308.0650869,3.5,0.796296296296296,0.203703703703704,43,12,0,"(2, 0)"
114,55,2,1,0,2,0,0.35,0,0,1,0,308.0706212,308.7853198,310.4012549,310.0068715,1.22155169999996,312.5268892,313.5512754,3.5,0.8,0.2,44,12,0,"(2, 0)"
115,56,2,1,0,1,1,0.35,0,0,1,1,313.5578547,314.252244,316.0034762,316.0033963,1.75115230000006,318.1201678,319.159039,3.5,0.803571428571429,0.196428571428571,45,12,0,"(1, 1)"
116,57,2,1,0,0,2,0.35,0,0,1,1,319.1736442,319.8859976,321.3244775,321.324398,1.43840039999986,323.4578686,324.4791619,3.5,0.807017543859649,0.192982456140351,46,12,0,"(0, 2)"
117,58,2,1,0,0,2,0.35,0,0,1,0,324.4856835,325.2174959,327.1747641,327.1746859,1.95718999999985,329.2915942,330.3058588,3.5,0.810344827586207,0.189655172413793,47,12,0,"(0, 2)"
118,59,2,1,0,0,2,0.35,0,0,1,1,330.3116075,331.0812706,332.7935488,332.7934691,1.71219849999989,334.9100671,335.9244722,3.5,0.813559322033898,0.186440677966102,48,12,0,"(0, 2)"
119,60,2,1,0,2,1,0.5,1,1,1,1,335.9301968,336.6366691,338.201361,337.726559,1.08988989999989,340.3045332,341.330721,3.5,0.816666666666667,0.183333333333333,49,12,0,"(2, 1)"
120,1,3,2,1,0,2,0.35,0,0,1,1,7.71999998505635e-05,0.707039200000054,2.29650459999993,1.45142979999991,0.744390599999861,4.39962339999988,5.42859920000001,3.5,1.0,0.0,1,1,0,"(0, 2)"
121,2,3,2,1,0,0,0.5,1,0,0,0,5.43209520000005,6.19395729999997,7.88293929999986,7.88285900000005,1.68890170000009,9.99950139999987,11.0357475999999,3.5,0.5,0.5,2,1,0,"(0, 0)"
122,3,3,2,1,1,2,0.5,1,1,1,1,11.0428377000001,11.7298283999999,13.2149288000001,13.2148210999999,1.48499270000002,15.3483088,16.3680420000001,3.5,0.666666666666667,0.333333333333333,2,2,0,"(1, 2)"
123,4,3,2,1,1,1,0.35,0,0,1,1,16.3824783,17.0943264,18.6464983999999,17.883296,0.788969599999973,20.7511602,21.7775793000001,3.5,0.75,0.25,3,2,0,"(1, 1)"
124,5,3,2,1,0,0,0.5,1,1,1,1,21.7838959000001,22.4748006,23.9799834,23.9798773999999,1.50507679999987,26.1133350999999,27.1446860999999,3.5,0.8,0.2,4,2,0,"(0, 0)"
125,6,3,2,1,1,0,0.15,0,0,1,1,27.1503226,27.8599919000001,29.3824316999999,29.3823522999999,1.5223603999998,31.5158289999999,32.5517496,3.5,0.833333333333333,0.166666666666667,5,2,0,"(1, 0)"
126,7,3,2,1,0,2,0.35,0,0,1,1,32.5584013999999,33.2650676999999,34.8431542000001,34.1793461,0.914278400000057,36.960564,37.9815283,3.5,0.857142857142857,0.142857142857143,6,2,0,"(0, 2)"
127,8,3,2,1,1,2,0.5,1,1,1,0,37.9885778999999,38.6842224,40.2925209999999,40.2924407999999,1.60821839999994,42.4259436,43.4618862,3.5,0.875,0.125,7,2,0,"(1, 2)"
128,9,3,2,1,2,0,0.35,0,0,1,1,43.4762762,44.1776262999999,45.8163030999999,45.8162225999999,1.63859630000002,47.9328519999999,48.9689983000001,3.5,0.888888888888889,0.111111111111111,8,2,0,"(2, 0)"
129,10,3,2,1,1,2,0.5,1,1,1,0,48.975443,49.6979653999999,51.4866196,51.4865405,1.78857510000012,53.6031653,54.6175865,3.5,0.9,0.1,9,2,0,"(1, 2)"
130,11,3,2,1,2,0,0.35,0,0,1,0,54.624808,55.3527916999999,57.5918795999999,57.5918010999999,2.23900939999999,59.7087554,60.7229674,3.5,0.909090909090909,0.0909090909090909,10,2,0,"(2, 0)"
131,12,3,2,1,2,0,0.35,0,0,1,1,60.7286975,61.4806787,62.8836397,62.8835675,1.40288880000003,65.0188295999999,66.0375474,3.5,0.916666666666667,0.0833333333333334,11,2,0,"(2, 0)"
132,13,3,2,1,1,1,0.35,0,0,1,0,66.0431819,66.7695968,68.8314932000001,68.8314144999999,2.06181769999989,70.9482338999999,71.9626372999999,3.5,0.923076923076923,0.0769230769230769,12,2,0,"(1, 1)"
133,14,3,2,1,2,2,0.15,0,1,0,1,71.9682361,72.6876877,74.4741228,74.4740442,1.78635650000001,76.5908721000001,77.6052774,3.5,0.857142857142857,0.142857142857143,13,2,0,"(2, 2)"
134,15,3,2,1,2,0,0.35,0,0,1,1,77.6198311999999,78.327646,79.9061311,79.6273153,1.29966930000001,82.0353756,83.0667122,3.5,0.866666666666667,0.133333333333333,13,3,0,"(2, 0)"
135,16,3,2,1,2,0,0.35,0,0,1,1,83.0730689,83.7865589,85.2335885,85.2335077999999,1.44694889999982,87.3669441,88.3734850000001,3.5,0.875,0.125,14,3,0,"(2, 0)"
136,17,3,2,1,2,1,0.5,1,0,0,0,88.3790746,89.0763838,91.1056979,91.1056177,2.02923390000001,93.2223044,94.2366896999999,3.5,0.823529411764706,0.176470588235294,15,3,0,"(2, 1)"
137,18,3,2,1,2,1,0.5,1,1,1,1,94.2430116,94.9511912,96.5049587999999,96.0513306,1.10013939999999,98.6163205,99.625072,3.5,0.833333333333333,0.166666666666667,15,4,0,"(2, 1)"
138,19,3,2,1,0,2,0.35,0,0,1,0,99.6306403999999,100.3331453,102.0338924,102.0338098,1.7006644999999,104.1505803,105.1617522,3.5,0.842105263157895,0.157894736842105,16,4,0,"(0, 2)"
139,20,3,2,1,0,2,0.35,0,0,1,0,105.1682246,105.8830987,107.4358303,107.4357494,1.55265069999996,109.569072,110.6052284,3.5,0.85,0.15,17,4,0,"(0, 2)"
140,21,3,2,1,2,1,0.5,1,1,1,1,110.6109339,111.3202042,113.7644911,113.7643858,2.44418159999987,115.8811532,116.8954029,3.5,0.857142857142857,0.142857142857143,18,4,0,"(2, 1)"
141,22,3,2,1,2,1,0.5,1,1,1,1,116.90995,117.6208916,119.4000677,119.3999761,1.77908449999995,121.5168166,122.5309809,3.5,0.863636363636364,0.136363636363636,19,4,0,"(2, 1)"
142,23,3,2,1,2,1,0.5,1,1,1,1,122.5367699,123.2468252,125.0159637,125.015882,1.76905680000004,127.1327519,128.1482166,3.5,0.869565217391304,0.130434782608696,20,4,0,"(2, 1)"
143,24,3,2,1,2,2,0.15,0,1,0,0,128.1547219,128.8354631,130.7162357,130.7161555,1.88069240000004,132.8329299,133.8471754,3.5,0.833333333333333,0.166666666666667,21,4,0,"(2, 2)"
144,25,3,2,1,0,2,0.35,0,0,1,0,133.8528154,134.5639462,136.226871,136.2267884,1.66284220000011,138.3435312,139.3794175,3.5,0.84,0.16,21,5,0,"(0, 2)"
145,26,3,2,1,1,1,0.35,0,0,1,1,139.3858773,140.0969549,142.1484776,142.1483989,2.05144399999995,144.2651511,145.2794257,3.5,0.846153846153846,0.153846153846154,22,5,0,"(1, 1)"
146,27,3,2,1,2,0,0.35,0,0,1,1,145.2859561,145.9965306,147.5521578,147.3713479,1.37481730000013,149.6809538,150.715866,3.5,0.851851851851852,0.148148148148148,23,5,0,"(2, 0)"
147,28,3,2,1,0,0,0.5,1,1,1,1,150.7304634,151.445334,153.0112854,152.8033217,1.35798769999997,155.1424422,156.1552583,3.5,0.857142857142857,0.142857142857143,24,5,0,"(0, 0)"
148,29,3,2,1,2,1,0.5,1,1,1,1,156.1615148,156.8753885,159.1786662,159.1785861,2.30319759999998,161.29529,162.309678,3.5,0.862068965517241,0.137931034482759,25,5,0,"(2, 1)"
149,30,3,2,1,1,2,0.5,1,0,0,0,162.3169827,163.0263918,164.9558694,164.9557885,1.92939669999987,167.0725919,168.0876343,3.5,0.833333333333333,0.166666666666667,26,5,0,"(1, 2)"
150,31,3,2,1,1,1,0.35,0,1,0,0,168.0934897,168.7746334,170.9373868,170.9373014,2.16266800000017,173.0540068,174.0682905,3.5,0.806451612903226,0.193548387096774,26,6,0,"(1, 1)"
151,32,3,2,1,2,1,0.5,1,0,0,0,174.0740657,174.7833789,176.4289945,176.4289133,1.64553440000009,178.5456657,179.5817731,3.5,0.78125,0.21875,26,7,0,"(2, 1)"
152,33,3,2,1,2,1,0.5,1,1,1,1,179.5883362,180.295229,181.7483895,181.7483102,1.45308119999981,183.881791,184.9041485,3.5,0.787878787878788,0.212121212121212,26,8,0,"(2, 1)"
153,34,3,2,1,2,2,0.15,0,1,0,0,184.9191922,185.6228095,187.3782311,187.3781522,1.75534270000003,189.4949839,190.5309295,3.5,0.764705882352941,0.235294117647059,27,8,0,"(2, 2)"
154,35,3,2,1,1,0,0.15,0,0,1,0,190.5366259,191.2405195,192.7988864,192.5793434,1.33882390000008,194.9246913,195.9539199,3.5,0.771428571428571,0.228571428571429,27,9,0,"(1, 0)"
155,36,3,2,1,0,0,0.5,1,1,1,1,195.9604224,196.6714779,198.2273591,197.8832978,1.21181990000014,200.3497368,201.3595997,3.5,0.777777777777778,0.222222222222222,28,9,0,"(0, 0)"
156,37,3,2,1,0,0,0.5,1,1,1,0,201.3669636,202.0746985,203.6399847,203.4353219,1.36062339999989,205.7726596,206.7917529,3.5,0.783783783783784,0.216216216216216,29,9,0,"(0, 0)"
157,38,3,2,1,1,1,0.35,0,0,1,1,206.7974615,207.5327261,209.6207394,209.620659,2.08793289999994,211.7374837,212.7518225,3.5,0.789473684210526,0.210526315789474,30,9,0,"(1, 1)"
158,39,3,2,1,1,2,0.5,1,1,1,1,212.7591351,213.4899307,215.0949693,215.0948876,1.60495689999993,217.2284993,218.2645396,3.5,0.794871794871795,0.205128205128205,31,9,0,"(1, 2)"
159,40,3,2,1,0,1,0.15,0,0,1,1,218.271021,218.9447832,220.8005746,220.800493,1.85570980000011,222.9174842,223.9316334,3.5,0.8,0.2,32,9,0,"(0, 1)"
160,41,3,2,1,2,1,0.5,1,1,1,0,223.9464378,224.6547118,226.2356634,226.2355806,1.58086880000019,228.3521818,229.3883,3.5,0.804878048780488,0.195121951219512,33,9,0,"(2, 1)"
161,42,3,2,1,1,2,0.5,1,1,1,0,229.3939209,230.1330981,231.975345,231.9752654,1.84216730000003,234.0921586,235.1066488,3.5,0.80952380952381,0.19047619047619,34,9,0,"(1, 2)"
162,43,3,2,1,0,2,0.35,0,0,1,0,235.1123548,235.8449646,237.3998306,237.3997504,1.55478579999999,239.5165296,240.5526256,3.5,0.813953488372093,0.186046511627907,35,9,0,"(0, 2)"
163,44,3,2,1,1,0,0.15,0,0,1,1,240.5585455,241.2627137,243.1350256,243.1349459,1.8722322000001,245.2516595,246.2659399,3.5,0.818181818181818,0.181818181818182,36,9,0,"(1, 0)"
164,45,3,2,1,2,0,0.35,0,0,1,1,246.2717851,246.9818313,248.5718272,248.2830627,1.30123140000001,250.6947132,251.7258531,3.5,0.822222222222222,0.177777777777778,37,9,0,"(2, 0)"
165,46,3,2,1,1,2,0.5,1,1,1,1,251.7323886,252.5027409,254.4662198,254.4661157,1.96337480000011,256.5829185,257.5972281,3.5,0.826086956521739,0.173913043478261,38,9,0,"(1, 2)"
166,47,3,2,1,0,0,0.5,1,1,1,1,257.6116384,258.2982078,259.8627075,259.4432697,1.14506189999997,261.999254,263.0141881,3.5,0.829787234042553,0.170212765957447,39,9,0,"(0, 0)"
167,48,3,2,1,0,0,0.5,1,1,1,1,263.0199296,263.7431212,265.3083683,264.9630608,1.21993960000009,267.4352989,268.4540942,3.5,0.833333333333333,0.166666666666667,40,9,0,"(0, 0)"
168,49,3,2,1,1,2,0.5,1,1,1,1,268.4613647,269.1752603,270.8243618,270.8242798,1.64901949999989,272.941021,273.9500308,3.5,0.836734693877551,0.163265306122449,41,9,0,"(1, 2)"
169,50,3,2,1,1,1,0.35,0,0,1,1,273.9565328,274.694017,276.2452063,275.6752799,0.98126289999982,278.3499689,279.3772999,3.5,0.84,0.16,42,9,0,"(1, 1)"
170,51,3,2,1,2,1,0.5,1,0,0,1,279.3830349,280.0901022,281.6299479,281.6298669,1.53976469999998,283.7632571,284.7975812,3.5,0.823529411764706,0.176470588235294,43,9,0,"(2, 1)"
171,52,3,2,1,1,2,0.5,1,0,0,1,284.8039185,285.5149922,287.2931342,287.2930548,1.77806259999988,289.4098136,290.4241752,3.5,0.807692307692308,0.192307692307692,43,10,0,"(1, 2)"
172,53,3,2,1,0,0,0.5,1,1,1,1,290.4387459,291.1263646,292.6814171,292.3792711,1.25290649999988,294.8066173,295.8313363,3.5,0.811320754716981,0.188679245283019,43,11,0,"(0, 0)"
173,54,3,2,1,0,0,0.5,1,1,1,0,295.8369464,296.552871,298.1163774,297.8192571,1.26638610000009,300.2547886,301.2710477,3.5,0.814814814814815,0.185185185185185,44,11,0,"(0, 0)"
174,55,3,2,1,1,1,0.35,0,1,0,0,301.2768345,301.9807553,303.7194396,303.7193576,1.73860229999991,305.838735,306.8722469,3.5,0.8,0.2,45,11,0,"(1, 1)"
175,56,3,2,1,0,1,0.15,0,0,1,1,306.8781073,307.5943828,309.1653297,309.1652506,1.57086780000009,311.2820469,312.3180154,3.5,0.803571428571429,0.196428571428571,45,12,0,"(0, 1)"
176,57,3,2,1,0,0,0.5,1,1,1,1,312.3237151,313.0201559,314.5792122,314.3630057,1.34284980000007,316.7145654,317.7407469,3.5,0.807017543859649,0.192982456140351,46,12,0,"(0, 0)"
177,58,3,2,1,1,2,0.5,1,0,0,0,317.7464131,318.457559,320.736341,320.7362612,2.2787022,322.8529531,323.8673047,3.5,0.793103448275862,0.206896551724138,47,12,0,"(1, 2)"
178,59,3,2,1,0,1,0.15,0,0,1,0,323.8746453,324.5853616,326.1486753,325.7630457,1.17768410000008,328.2806693,329.2982414,3.5,0.796610169491525,0.203389830508475,47,13,0,"(0, 1)"
179,60,3,2,1,0,2,0.35,0,0,1,1,329.3128279,329.99887,331.695853,331.6957642,1.69689420000009,333.8143534,334.8236756,3.5,0.8,0.2,48,13,0,"(0, 2)"
180,1,4,3,2,2,1,0.5,1,1,1,1,7.80000000304426e-05,0.714074199999914,2.28158439999993,1.81501739999999,1.10094320000007,4.40243439999995,5.43047339999998,3.5,1.0,0.0,1,1,0,"(2, 1)"
181,2,4,3,2,2,1,0.5,1,1,1,1,5.43407469999988,6.18780549999997,7.89199039999994,7.24610779999989,1.05830229999992,10.0211689999999,11.045235,3.5,1.0,0.0,2,1,0,"(2, 1)"
182,3,4,3,2,0,0,0.5,1,0,0,0,11.0515521999998,11.8183294999999,13.4001747,13.4000922,1.58176270000013,15.5336703,16.5401973999999,3.5,0.666666666666667,0.333333333333333,3,1,0,"(0, 0)"
183,4,4,3,2,0,0,0.5,1,1,1,1,16.5469982,17.28899,18.8796252,18.6711192999999,1.38212929999986,21.0167256,22.0421331999999,3.5,0.75,0.25,3,2,0,"(0, 0)"
184,5,4,3,2,2,2,0.15,0,1,0,1,22.0567796999999,22.7960627,24.5485831999999,24.5484838999998,1.75242119999984,26.6678098,27.700955,3.5,0.6,0.4,4,2,0,"(2, 2)"
185,6,4,3,2,0,0,0.5,1,1,1,1,27.7070481999999,28.4351199999999,30.3241378,30.3240564999999,1.8889365,32.4407839,33.4556990999999,3.5,0.666666666666667,0.333333333333333,4,3,0,"(0, 0)"
186,7,4,3,2,2,0,0.35,0,0,1,1,33.4621915999999,34.2025690999999,35.9415073999999,35.9414245,1.73885540000015,38.0582499,39.0725391999999,3.5,0.714285714285714,0.285714285714286,5,3,0,"(2, 0)"
187,8,4,3,2,1,0,0.15,0,0,1,0,39.0805648999999,39.8332753,42.1894404,42.1893602,2.35608490000004,44.3063067000001,45.3204459999999,3.5,0.75,0.25,6,3,0,"(1, 0)"
188,9,4,3,2,1,0,0.15,0,0,1,0,45.3289130999999,46.0970503999999,47.8391818999999,47.8391021999998,1.7420517999999,49.9559993999999,50.9703187,3.5,0.777777777777778,0.222222222222222,7,3,0,"(1, 0)"
189,10,4,3,2,2,0,0.35,0,0,1,0,50.9763857,51.7629402,53.1803078,53.1802296999999,1.41728949999992,55.3163511,56.3496032999999,3.5,0.8,0.2,8,3,0,"(2, 0)"
190,11,4,3,2,0,1,0.15,0,0,1,1,56.3646329999999,57.1007348999999,58.6997323000001,58.4950225,1.3942876000001,60.8290477999999,61.8639347999999,3.5,0.818181818181818,0.181818181818182,9,3,0,"(0, 1)"
191,12,4,3,2,0,0,0.5,1,1,1,1,61.8715012999999,62.6182097999999,64.4524076999999,64.4523262999999,1.83411649999994,66.5690784999999,67.6050462999999,3.5,0.833333333333333,0.166666666666667,10,3,0,"(0, 0)"
192,13,4,3,2,1,2,0.5,1,0,0,0,67.6127257000001,68.3278421,70.262387,70.2623056999998,1.93446359999984,72.3791065,73.3934130999999,3.5,0.769230769230769,0.230769230769231,11,3,0,"(1, 2)"
193,14,4,3,2,2,2,0.15,0,0,1,1,73.3995582999999,74.1514554999999,76.1237059,76.1236242999998,1.97216879999996,78.2405801999998,79.2548313,3.5,0.785714285714286,0.214285714285714,11,4,0,"(2, 2)"
194,15,4,3,2,2,0,0.35,0,0,1,1,79.2607132999999,80.0329486000001,81.6062843,81.6062033999999,1.57325479999986,83.7231907999999,84.7593649999999,3.5,0.8,0.2,12,4,0,"(2, 0)"
195,16,4,3,2,0,0,0.5,1,1,1,0,84.7669252999999,85.5043036,87.2338424,87.2337605,1.72945690000006,89.3482087,90.3841224,3.5,0.8125,0.1875,13,4,0,"(0, 0)"
196,17,4,3,2,2,2,0.15,0,0,1,0,90.3907457999999,91.0873844,92.6492945,92.1590039999999,1.07161959999985,94.7550286999999,95.7804533999999,3.5,0.823529411764706,0.176470588235294,14,4,0,"(2, 2)"
197,18,4,3,2,0,2,0.35,0,0,1,1,95.7957566999999,96.4936779,98.4122242999999,98.412143,1.91846510000005,100.5289736,101.5431812,3.5,0.833333333333333,0.166666666666667,15,4,0,"(0, 2)"
198,19,4,3,2,0,1,0.15,0,0,1,1,101.5491523,102.2804354,103.8502987,103.4467804,1.16634499999986,105.9783769,106.9928839,3.5,0.842105263157895,0.157894736842105,16,4,0,"(0, 1)"
199,20,4,3,2,2,1,0.5,1,1,1,1,107.0014061,108.0478099,109.6199613,109.1029262,1.05511630000001,111.7442846,112.8126353,3.5,0.85,0.15,17,4,0,"(2, 1)"
200,21,4,3,2,2,1,0.5,1,1,1,0,113.0260453,114.1032969,115.6819707,115.0550289,0.951731999999993,117.7984874,118.8343279,3.5,0.857142857142857,0.142857142857143,18,4,0,"(2, 1)"
