source	parcel_id	name	signal	mean	sem	t	p	dz	frac_sig_pos	frac_sig_neg	p_holm
model2	54	Subcallosal Cortex R	rpe	0.31734283148735243	0.03365399949489777	9.429572599104135	3.093758393289362e-13	1.2381635413801466	0.819672131147541	0.0	8.631585917277319e-11
model2	54	Subcallosal Cortex R	urpe	-0.1807070159575315	0.0287352352328528	-6.288691026650458	4.8212291746115263e-08	-0.825745586066418	0.0	0.7295081967213115	1.181201147779824e-05
model2	54	Subcallosal Cortex R	surprise	-0.01884599661619636	0.012836707856678252	-1.4681331714183867	0.14756506760015267	-0.19277532970197991	0.0		1.0
model2	55	Paracingulate Gyrus L	rpe	0.19867414134900963	0.03400291603940413	5.842855980904019	2.598031070897184e-07	0.767204576565602	0.5099009900990099	0.0	6.20929425944427e-05
model2	55	Paracingulate Gyrus L	urpe	-0.0460067358322252	0.023998388434431445	-1.9170760552495056	0.06024538859562778	-0.251724418335601	0.10643564356435643	0.3316831683168317	1.0
model2	55	Paracingulate Gyrus L	surprise	0.012321147365882154	0.013776156745642414	0.8943820539628732	0.37487861714335124	0.11743811711961677	0.0		1.0
model2	56	Paracingulate Gyrus R	rpe	0.0751108947087443	0.02760301947754732	2.7211115352739053	0.008613226320514552	0.35729944911025957	0.35988200589970504	0.06489675516224189	1.0
model2	56	Paracingulate Gyrus R	urpe	0.016283393515599355	0.019063195518642245	0.8541796415860882	0.39658121369370836	0.11215928175806555	0.21238938053097345	0.22713864306784662	1.0
model2	56	Paracingulate Gyrus R	surprise	0.004805646878390635	0.010645875173396156	0.4514092829493114	0.6534074556099287	0.05927294270383926	0.0		1.0
model2	57	Cingulate Gyrus, anterior division L	rpe	0.24630099555104817	0.04398314068590154	5.599895589766241	6.439397923675592e-07	0.7353023142790974	0.6447761194029851	0.0	0.0001493940318292737
model2	57	Cingulate Gyrus, anterior division L	urpe	-0.13690351264466102	0.031603910242203395	-4.331853609109485	6.0624882085916104e-05	-0.5688002450826815	0.0	0.46567164179104475	0.012003726653011389
model2	57	Cingulate Gyrus, anterior division L	surprise	-0.007862680338013198	0.01679012209806877	-0.4682920286158953	0.6413616261545116	-0.061489755814196335	0.0		1.0
